Height,Width,CenterX,CenterY,Area,Perimeter,Compactness,MajorAxis,MinorAxis,Orientation,Eccentricity,HuMoment1,HuMoment2,HuMoment3,HuMoment4,HuMoment5,HuMoment6,HuMoment7,Class
489,364,211.6022103,219.1354844,96727,3828.721,0.917081747,504.6996366,327.3315609,-61.53582933,0.761157517,0.233822448,0.009092638,0.003183477,0.000103552,4.52E-08,7.81E-06,-9.93E-07,0
488,372,214.7391965,221.6357596,96774,4134.722,0.928866214,510.3698564,328.970926,-59.90520432,0.76454228,0.238126849,0.009670674,0.003467086,0.000127214,6.20E-08,9.43E-06,-1.29E-06,0
487,372,214.2224199,221.1678582,96093,4058.481,0.926688082,511.0747472,325.2437274,-60.24280792,0.771366063,0.238687687,0.010217888,0.003334247,0.000114814,4.69E-08,8.32E-06,-1.19E-06,0
473,376,220.662758,212.8139684,95430,2568.884,0.818278715,503.3881215,327.9425008,-58.41453033,0.758673984,0.236404201,0.009126918,0.003635786,0.000142994,4.47E-08,6.33E-06,-1.38E-06,0
447,461,255.1524169,208.9695145,96013,3669.45,0.910393822,505.8216666,332.0950652,-40.48485144,0.754286205,0.238350168,0.008979424,0.004151918,0.000197295,-1.36E-07,-9.48E-06,-2.48E-06,0
428,465,244.2301881,210.53877,92533,4455.574,0.941426769,490.7811622,336.6776872,-34.52846168,0.727598062,0.23925305,0.007418232,0.003863121,0.000136757,-8.85E-08,-7.39E-06,-1.13E-06,0
427,472,251.1287855,222.3124919,84831,3852.806,0.928185826,493.8446561,348.1888119,-31.33759821,0.709150275,0.247585042,0.009093371,0.004054002,0.000141192,-8.00E-08,-5.67E-06,-6.43E-07,0
423,494,235.9947738,219.5076126,116912,2241.033,0.707468626,508.2371315,348.991986,-27.45928765,0.726967787,0.203207154,0.005327151,0.0023509,0.000185996,8.13E-08,9.34E-06,1.18E-07,0
405,530,248.2204314,215.6024763,123653,2273.031,0.699251269,532.1074209,354.7478599,-20.60841271,0.74533989,0.206721769,0.006320625,0.002496331,0.000204431,7.15E-08,9.10E-06,1.22E-07,0
399,492,232.7620906,209.5822823,111719,2176.286,0.703581731,505.1677655,336.8135011,-25.12168288,0.745294034,0.20623722,0.006289862,0.002235089,0.000186918,7.55E-08,1.06E-05,9.58E-08,0
386,474,224.1552471,203.6260038,106469,2032.75,0.676208757,486.1820274,328.5802967,-25.11096563,0.737050186,0.202137456,0.00568183,0.002004262,0.000154274,4.31E-08,7.49E-06,7.45E-08,0
383,455,217.7584812,199.7749577,102874,1879.947,0.634216358,467.6214374,327.325169,-27.23457645,0.714163462,0.197953153,0.004592343,0.001780137,0.000135826,3.75E-08,6.40E-06,6.01E-08,0
381,468,223.2146233,200.3293984,106652,1902.279,0.629634572,478.8268161,333.3903362,-24.57993391,0.717784856,0.199494643,0.004792044,0.001803239,0.000120503,2.18E-08,4.75E-06,5.15E-08,0
377,471,223.3740291,198.7416122,105957,1916.461,0.637473677,481.601462,330.9270305,-23.48206376,0.726526205,0.201414866,0.005215204,0.001927603,0.00014851,3.53E-08,6.35E-06,6.91E-08,0
380,471,222.9415189,200.7975423,106684,2018.185,0.670855042,479.680553,334.4887153,-23.36963992,0.71676426,0.200356794,0.0047976,0.001922221,0.000154432,4.73E-08,7.06E-06,6.72E-08,0
376,474,224.9495032,199.4740276,104977,2090.795,0.698226489,483.3401854,332.3801036,-22.91338255,0.726020342,0.204872032,0.005376561,0.002043232,0.00014608,3.97E-08,6.74E-06,6.62E-08,0
377,475,224.2546193,199.2174958,106563,2057.08,0.683543559,482.0241092,333.1095862,-22.46455399,0.722793419,0.201352935,0.005068615,0.001933914,0.000128679,3.07E-08,5.53E-06,5.41E-08,0
385,477,226.9477325,201.8100303,107275,2046.975,0.678276111,487.8287301,332.0784318,-23.74512948,0.732536737,0.202910253,0.005537211,0.0020681,0.00017714,5.79E-08,8.34E-06,9.04E-08,0
385,472,225.0310005,201.3851836,103966,2000.619,0.673583261,484.9347635,327.4272174,-25.27867911,0.737636094,0.205818507,0.005916585,0.002031574,0.000140144,2.99E-08,6.11E-06,7.11E-08,0
474,468,260.733214,219.3606639,127964,1916.973,0.562411723,548.7880483,340.249981,-46.79781629,0.784599807,0.203644378,0.00820037,0.00216428,0.000197969,7.98E-08,8.63E-06,-7.85E-07,0
450,382,217.8497852,209.616086,111973,1890.553,0.606318085,492.1547893,324.2926762,-59.8517524,0.752209389,0.193906699,0.005852889,0.001151149,4.93E-05,1.22E-09,2.77E-08,-4.92E-08,0
439,399,221.7852413,211.1500097,118859,2001.184,0.62703516,478.6549469,346.4430773,-54.75877638,0.690025984,0.183589864,0.003290417,0.000676339,1.07E-05,-9.14E-10,-6.08E-07,-5.97E-09,0
415,411,221.1690703,206.9832168,121967,1774.201,0.513092385,460.7390826,358.9647602,-45.66199502,0.626891732,0.174816477,0.001827783,0.000316788,7.53E-06,-1.90E-11,-1.15E-07,-6.00E-10,0
420,415,224.158656,208.2883447,122794,1811.672,0.529859282,465.6349969,357.2656316,-46.16005303,0.641329693,0.175320938,0.002060289,0.000368991,1.04E-05,3.92E-10,5.68E-08,-4.02E-10,0
427,409,221.9307025,209.6489483,122039,1781.368,0.516717342,469.7802624,354.1486566,-49.12382916,0.657034819,0.177265411,0.002381554,0.000454477,6.40E-06,-1.66E-10,-2.15E-07,-8.02E-10,0
404,423,226.1375141,204.8654702,124649,1788.316,0.510209747,462.7808906,363.589922,-37.77956839,0.618654438,0.17367438,0.001689215,0.000214027,8.96E-06,3.32E-10,2.31E-07,-1.25E-10,0
438,401,217.3303749,214.2294906,121347,1728.496,0.489610008,473.9748795,349.9379301,-53.42273612,0.67446721,0.178778968,0.002770666,0.000524531,9.58E-06,-3.94E-10,-4.06E-07,-1.01E-09,0
463,379,206.6910234,223.241945,116915,1711.156,0.498234394,487.4430613,334.1045996,-62.24351772,0.728145282,0.18669147,0.004535149,0.000854867,2.07E-05,-2.08E-09,-1.03E-06,9.50E-11,0
472,376,186.8702335,230.9047954,119322,1774.979,0.524069048,482.5221774,336.8124163,-68.58760927,0.716073645,0.181385665,0.003911548,0.000736579,1.98E-05,-1.02E-09,-7.77E-07,1.76E-09,0
521,328,139.660823,259.254091,119103,1852.514,0.563876421,522.6607502,318.5242742,82.09409854,0.792841155,0.196593141,0.008119,0.001238088,5.95E-05,7.14E-09,1.21E-06,1.08E-07,0
519,333,140.8752559,259.1424723,120655,1897.562,0.578921334,519.8311369,322.4619167,82.39776,0.784348432,0.193846097,0.007414622,0.00114445,4.31E-05,2.12E-09,3.99E-08,7.76E-08,0
496,373,166.5215473,271.043766,125120,2084.349,0.63809405,487.2273062,348.2089712,80.69407976,0.699457105,0.179148843,0.003365465,0.000850737,1.28E-05,-7.92E-10,-5.18E-07,-1.02E-08,0
485,372,164.5568053,272.8347136,128474,1953.1,0.576770287,482.4316694,357.4922956,89.18598821,0.671481171,0.175402464,0.002606489,0.000734303,9.17E-06,5.12E-10,2.52E-07,-7.31E-09,0
502,352,149.4379625,273.2641187,118106,1950.806,0.610009831,482.6696461,333.4075972,85.6318897,0.723086653,0.182109785,0.004154891,0.000936902,1.66E-05,-3.17E-10,-3.91E-07,-2.32E-08,0
566,357,147.1602015,283.4242634,128663,2046.948,0.61412209,549.8483496,324.5495487,83.74815028,0.807218426,0.198030048,0.009157928,0.001204849,6.68E-05,1.28E-08,1.92E-06,1.22E-07,0
541,363,152.1805091,274.3500306,128963,2107.244,0.63503994,527.2075696,334.9553566,86.90320301,0.772233626,0.189076871,0.006452938,0.000935753,2.58E-05,-1.37E-09,-1.19E-06,3.18E-08,0
539,365,154.3365861,273.1397929,130350,2264.458,0.680557748,524.7922632,338.7272521,89.79311343,0.763802387,0.187064888,0.005934765,0.00087819,2.04E-05,-1.73E-09,-1.21E-06,2.08E-08,0
542,360,154.1261938,271.9262077,129214,1951.457,0.573615447,529.6281321,333.3235725,-89.3223745,0.777118761,0.189425041,0.006714971,0.000918966,3.39E-05,5.58E-10,-7.36E-07,4.44E-08,0
545,355,152.2003693,273.1018473,127809,2002.904,0.599639675,530.9286852,329.608066,-89.46554786,0.783957736,0.190970945,0.00717712,0.000944127,3.14E-05,-8.80E-10,-1.06E-06,3.84E-08,0
531,376,161.9581657,271.5743417,135200,2053.224,0.596991792,520.9884618,351.7861821,-85.69085041,0.73760875,0.182692213,0.004659981,0.000710165,1.12E-05,-9.94E-10,-7.62E-07,2.05E-09,0
536,365,157.2201734,271.6939278,130479,2065.413,0.615641339,522.7107204,339.3374951,-87.7875037,0.760628043,0.18603676,0.005733949,0.000836737,2.14E-05,-1.58E-09,-1.20E-06,2.17E-08,0
541,358,151.4737204,271.8809187,126695,2090.596,0.635725216,526.5173838,329.4510292,89.94121726,0.780049919,0.190305397,0.006925112,0.000935193,3.40E-05,1.64E-09,-3.29E-07,5.00E-08,0
545,349,146.9799992,271.7299232,121695,2029.33,0.628655285,530.0738442,317.0117157,89.37020395,0.801457311,0.195928311,0.008591051,0.001049885,4.91E-05,7.75E-09,1.34E-06,7.74E-08,0
548,341,144.0491532,272.1010399,119626,2316.3,0.719814387,532.8830576,311.5572112,88.76286252,0.811275988,0.199073458,0.009534799,0.001179682,6.41E-05,9.25E-09,1.28E-06,8.97E-08,0
540,359,152.495617,272.7252314,126168,2029.971,0.615249303,524.4965545,330.6833574,-88.99382169,0.7762074,0.19044934,0.006741692,0.000906336,2.63E-05,-4.31E-10,-8.71E-07,3.60E-08,0
547,348,146.3167001,272.0380862,121724,1876.929,0.565799429,531.6662989,315.8446237,89.84877471,0.804416647,0.1963591,0.008820248,0.001061891,4.77E-05,5.14E-09,5.18E-07,6.89E-08,0
549,344,144.0580848,272.6317812,119687,2171.312,0.680984062,532.7231231,311.257982,89.14783528,0.81155415,0.198788941,0.009527337,0.001179339,7.40E-05,1.48E-08,2.44E-06,9.70E-08,0
525,369,158.5767779,269.675856,132219,2118.773,0.629886546,515.0023302,349.1674061,-89.07510018,0.735069377,0.183008513,0.004589199,0.000759029,1.43E-05,-1.49E-09,-9.67E-07,9.74E-10,0
535,356,148.5755307,270.3292461,125022,1823.932,0.52774233,521.868347,328.403645,86.02348782,0.77717505,0.190066495,0.006762127,0.000947717,2.70E-05,2.57E-10,-6.32E-07,4.42E-08,0
541,373,172.7888639,277.1298355,127908,1927.202,0.567234036,538.4726294,327.9277908,72.97607913,0.793173131,0.194229919,0.00794409,0.001307273,6.90E-05,1.35E-08,2.06E-06,9.59E-08,0
528,390,198.613435,273.2599723,122590,1930.25,0.586535919,542.8448043,314.5124878,60.5974751,0.815058778,0.200670437,0.009960421,0.001461865,0.000125267,5.04E-08,9.40E-06,3.86E-08,0
555,386,193.5067532,278.3514429,121943,1991.646,0.613684225,567.4941521,304.6213647,60.0067462,0.84372017,0.212623524,0.01380584,0.001663167,0.000228611,1.41E-07,2.46E-05,6.93E-08,0
554,390,196.1970737,276.5088726,120427,2160.325,0.67573838,569.3111991,300.4570471,58.90886352,0.84939641,0.215063782,0.014728159,0.001764167,0.000272019,1.88E-07,3.05E-05,3.45E-08,0
541,394,199.9842982,272.2177004,118585,2088.249,0.658276333,561.7852886,299.9133769,57.36922328,0.845574363,0.213751917,0.014142998,0.001719194,0.000226916,1.42E-07,2.51E-05,2.30E-08,0
517,408,212.850504,252.6621278,111702,2330.894,0.741639709,537.1670148,294.5187462,50.65297919,0.836293834,0.209992668,0.01274768,0.001572502,0.000256046,1.61E-07,2.79E-05,-9.99E-08,0
392,467,254.9961558,202.3848332,102751,1862.991,0.627973045,523.7400052,279.1212928,29.87627882,0.846153882,0.214248444,0.014270249,0.001619344,0.000228067,1.39E-07,2.60E-05,-2.27E-08,0
371,462,250.8178085,192.4571502,96920,1845.368,0.642350766,508.2393025,271.0685301,28.64723806,0.84589578,0.213963007,0.014205124,0.001545797,0.000210861,1.20E-07,2.38E-05,-3.97E-08,0
357,457,248.6913038,185.5851353,92259,1856.298,0.663547923,500.5109251,265.7042192,26.96015979,0.847455792,0.217540007,0.014853222,0.001606523,0.000209029,1.21E-07,2.43E-05,-6.35E-08,0
346,462,252.6612537,180.8450818,92494,1848.398,0.65980146,498.427448,267.6838587,25.13081334,0.843546072,0.216298034,0.014265745,0.001611952,0.000216453,1.27E-07,2.49E-05,-9.98E-08,0
343,466,254.0862394,178.9372578,92394,1866.16,0.666607458,499.3753456,266.0682873,24.85480775,0.846239804,0.216585747,0.014591544,0.001650604,0.000263949,1.73E-07,3.07E-05,-1.23E-07,0
371,434,237.3952688,187.6486121,88011,1965.669,0.713762821,486.8504581,257.4246154,31.31402578,0.848774497,0.215383138,0.014702486,0.001524311,0.000277462,1.79E-07,3.23E-05,-4.77E-08,0
468,393,215.2210739,228.1468332,96470,2162.822,0.740844407,510.1153829,269.0911396,45.49804996,0.84954861,0.215498475,0.01480462,0.001448137,0.000285392,1.82E-07,3.28E-05,-6.01E-08,0
446,325,152.1320003,244.7068386,97871,1771.891,0.608267246,438.0481746,301.443023,77.60778159,0.72556808,0.180569133,0.004161996,0.00079736,1.07E-05,-8.91E-10,-6.85E-07,-5.08E-10,0
476,338,147.407839,259.2388613,110269,1791.533,0.568268561,461.1191695,321.8517334,-88.36848084,0.716117727,0.17923234,0.003819716,0.00074566,1.32E-05,8.11E-10,3.19E-07,-1.95E-08,0
440,359,158.552987,252.4437431,109791,2267.348,0.731626123,452.7741564,327.3121944,-70.41572072,0.690948609,0.176922204,0.002713227,0.000558988,1.58E-05,8.58E-10,5.76E-07,-1.22E-08,0
484,355,153.8809403,262.3407268,116093,2102.734,0.67005069,476.466002,326.8363183,-78.88346253,0.727639845,0.179733833,0.004186944,0.000710767,1.69E-05,1.86E-09,1.04E-06,-3.39E-08,0
549,384,163.7153534,277.5510365,134198,2615.402,0.753464761,537.1499487,341.3511201,-79.04989999,0.772112624,0.188648971,0.006417722,0.000868406,1.36E-05,-1.40E-09,-1.01E-06,-5.38E-10,0
539,388,165.9890055,270.9395564,134704,2213.509,0.654516133,532.8125157,343.655007,-77.34071153,0.76419693,0.186527056,0.005918032,0.00079202,1.08E-05,-9.97E-10,-8.20E-07,4.42E-09,0
532,385,164.7364063,266.822131,132249,2155.992,0.64247372,527.8978578,340.4955586,-76.83016738,0.764180267,0.186499613,0.00591581,0.000770809,1.10E-05,-1.00E-09,-8.14E-07,2.75E-09,0
511,398,171.6509542,263.4183961,134246,2151.587,0.635587391,515.0054858,350.8097919,-70.62074286,0.732118951,0.180780561,0.004380722,0.00064089,1.61E-05,1.40E-09,6.81E-07,-2.46E-08,0
497,407,176.9032251,259.5418814,134105,2565.004,0.743859212,514.4438316,350.7624126,-64.50114329,0.731512159,0.180689483,0.004356629,0.000594458,2.26E-05,2.57E-09,1.48E-06,-3.25E-08,0
500,407,176.4171712,260.2526918,134947,2507.385,0.730268883,516.0136928,351.786571,-65.39680374,0.731595632,0.180638076,0.004356838,0.000615599,2.60E-05,3.29E-09,1.64E-06,-3.36E-08,0
504,401,174.1432863,259.8094111,133481,2300.342,0.683010777,516.9420582,347.7819964,-67.04337324,0.739853649,0.181762551,0.004691694,0.000637471,2.12E-05,2.13E-09,1.03E-06,-2.48E-08,0
504,407,176.1789144,263.8583328,134936,2000.802,0.576425828,514.8025622,352.5756741,-66.80428481,0.728660084,0.180335917,0.004248514,0.000609259,2.16E-05,2.30E-09,1.16E-06,-2.78E-08,0
481,439,204.7991087,251.3004279,146308,2184.488,0.614718096,514.6176359,382.5468971,-54.45386889,0.668889974,0.17564933,0.002562204,0.000397479,2.07E-05,1.85E-09,1.05E-06,-7.64E-09,0
453,462,217.8501145,243.0817814,144984,2997.766,0.797262315,518.8071897,377.6221369,-43.35531543,0.685719346,0.177505958,0.002976797,0.000323184,3.07E-05,2.50E-09,1.27E-06,-8.80E-09,0
469,445,211.7020957,246.4279286,140666,2927.718,0.793775378,513.8878165,370.7758353,-50.35194244,0.692402724,0.178420673,0.003164817,0.0003848,3.00E-05,3.11E-09,1.68E-06,-5.09E-09,0
473,445,214.2847008,245.8506752,141517,2998.092,0.802153411,510.7349823,381.8558458,-51.34900192,0.664082313,0.179604887,0.002581589,0.0004056,3.11E-05,3.47E-09,1.48E-06,-5.84E-10,0
546,478,255.2963726,274.42105,161577,4507.669,0.90007242,582.3051979,408.5861785,-58.17213014,0.712501925,0.195736237,0.004433728,0.000744354,3.28E-05,3.62E-09,-1.50E-07,-3.65E-09,0
518,493,270.3391156,262.3779878,159857,4383.244,0.895443695,570.6195659,421.0786838,-50.72454165,0.6748746,0.196627066,0.003362016,0.000639178,4.71E-05,8.13E-09,1.43E-06,1.57E-10,0
513,498,272.9495183,260.8325141,161524,4281.392,0.889267033,568.8514865,422.6677945,-48.56743917,0.669269676,0.194345316,0.003146545,0.000570469,3.96E-05,5.92E-09,1.25E-06,6.31E-10,0
519,480,265.0461778,260.2194614,156114,4370.496,0.897295313,567.7142461,412.2813572,-53.02078268,0.687469968,0.197080948,0.00371889,0.000720619,4.74E-05,8.30E-09,8.06E-07,-1.08E-09,0
527,470,259.7730799,262.2624054,155839,4413.531,0.89946584,572.2226498,404.2575571,-56.00067753,0.707743998,0.196866209,0.004327009,0.000756149,2.86E-05,3.24E-09,-1.16E-07,-1.71E-09,0
523,476,260.7934417,261.8794035,156779,4302.612,0.893577517,567.6507954,410.109063,-55.08912543,0.691405229,0.195512732,0.003771921,0.000693491,2.99E-05,3.38E-09,-3.90E-09,-1.89E-09,0
490,523,284.4314478,251.827346,168215,4244.558,0.882669846,569.2503828,436.1025149,-38.77559864,0.64272182,0.191065996,0.002473986,0.000370316,4.88E-05,6.53E-09,2.14E-06,7.46E-10,0
572,415,231.0079862,276.3164033,144123,4148.682,0.894774048,599.7206519,362.9297431,-69.15579731,0.796100331,0.213091333,0.009771595,0.001538259,5.07E-05,-1.01E-08,-2.51E-06,-1.14E-10,0
569,391,216.4619567,277.9693,131140,4315.855,0.911526878,596.5954754,343.4998913,-70.63184699,0.817613935,0.225872215,0.012860814,0.00179091,5.79E-05,-8.74E-09,-1.77E-06,3.18E-09,0
561,412,229.2954545,274.3984548,137456,4544.605,0.916366306,591.2691607,360.030359,-67.36307097,0.793238466,0.217898068,0.01000466,0.001540938,3.73E-05,-8.69E-09,-2.93E-06,-9.38E-09,0
546,439,245.0337821,268.8550953,144633,4288.361,0.901168683,583.0902562,380.8621013,-62.79409343,0.757203845,0.209607782,0.007096648,0.001222896,3.52E-05,-3.46E-09,-2.79E-06,-1.13E-08,0
528,475,262.4116962,263.7412515,156256,4381.959,0.897739021,573.9906636,411.6911977,-55.3470857,0.696822394,0.19957784,0.004095016,0.00080699,3.33E-05,4.19E-09,-1.35E-07,-2.12E-09,0
518,492,275.9472928,260.7947387,158593,4374.012,0.895832093,575.7517619,416.9271265,-50.84084011,0.689648905,0.199149756,0.003861629,0.000694392,3.80E-05,5.83E-09,6.44E-07,1.17E-09,0
513,499,280.5046416,257.5503605,159212,4396.48,0.896491633,578.4186484,415.6349723,-48.77585014,0.695453417,0.199155378,0.004035502,0.00071119,4.61E-05,8.14E-09,1.12E-06,2.90E-09,0
509,505,283.0253073,257.2716199,159598,4787.65,0.912503129,578.485173,420.4554687,-46.96418325,0.686826389,0.200279147,0.003821762,0.000663466,6.50E-05,1.35E-08,2.33E-06,5.93E-09,0
542,435,240.4844638,266.6397085,145435,4046.077,0.888362395,572.4290759,383.4684539,-63.86597237,0.74245415,0.204013278,0.006026059,0.001107805,2.76E-05,-2.37E-09,-2.02E-06,-6.17E-09,0
558,416,226.566504,273.348409,141796,4151.271,0.896602111,583.5442903,369.0437689,-68.00117278,0.774627514,0.210126543,0.008111626,0.001278411,2.88E-05,-5.38E-09,-2.49E-06,-3.06E-09,0
571,394,212.031791,277.1682329,134189,4233.556,0.905915916,592.3493385,345.9417387,-72.29496538,0.811741846,0.2191644,0.011596082,0.001676336,5.61E-05,-9.57E-09,-2.17E-06,1.24E-08,0
565,418,227.0454542,277.8721488,139459,4119.087,0.896710903,591.2417294,364.217691,-68.46778558,0.787729241,0.216116765,0.00945092,0.001503289,4.18E-05,-1.04E-08,-3.81E-06,-4.16E-09,0
559,431,237.4503089,274.0832001,141947,4347.896,0.905642204,590.961796,370.6236726,-65.99455656,0.778895802,0.214251816,0.008702775,0.001399934,3.19E-05,-5.49E-09,-2.98E-06,-8.15E-09,0
559,423,236.7033052,274.1742061,138870,3837.102,0.88147455,595.0016276,359.7808702,-65.16698656,0.796474531,0.217593318,0.010216363,0.001489402,3.44E-05,-7.67E-09,-2.91E-06,-1.39E-08,0
548,439,244.2022935,270.5099709,143969,4774.799,0.920646029,584.4433298,378.5392323,-63.02673457,0.761902326,0.21049154,0.007409853,0.001190993,3.37E-05,-2.28E-09,-2.60E-06,-9.29E-09,0
532,464,260.4974241,265.5819734,148103,4492.591,0.90778959,580.3832399,393.0871786,-57.2388308,0.735717081,0.207359467,0.00592077,0.001025459,3.72E-05,4.06E-09,-1.00E-06,-5.30E-09,0
535,454,256.5182824,265.8554826,144128,4193.371,0.897001322,585.8676092,381.8176267,-58.53877035,0.758465534,0.212067961,0.007332888,0.00116144,3.31E-05,-6.19E-10,-2.22E-06,-1.32E-08,0
532,455,258.3378243,263.8526761,143249,3982.8,0.886518657,584.0836087,381.0611981,-58.44576574,0.757867373,0.21220571,0.007309806,0.001182398,3.68E-05,1.55E-10,-2.33E-06,-1.45E-08,0
538,449,253.2696589,266.540937,143281,4526.287,0.912115094,581.7584299,378.2939914,-60.07841122,0.759712104,0.210055936,0.007260651,0.001155661,3.48E-05,-7.99E-10,-2.38E-06,-1.18E-08,0
536,454,255.0015984,267.0421093,145146,4549.427,0.911874512,580.4843489,386.679168,-59.27232676,0.745833918,0.209478827,0.006514492,0.001066698,3.83E-05,4.22E-09,-1.32E-06,-5.85E-09,0
531,456,258.0415232,263.7235763,144955,4578.639,0.913109908,582.4616818,384.2158536,-57.89630469,0.751580462,0.209931173,0.006827872,0.00110138,4.08E-05,2.06E-09,-2.00E-06,-1.11E-08,0
535,448,254.0875314,265.5826201,140898,4318.466,0.905058589,583.5354972,375.4690288,-59.16346127,0.765498063,0.213582501,0.007834533,0.001216835,3.58E-05,-8.65E-10,-2.56E-06,-1.57E-08,0
541,440,250.6959065,267.1113212,140710,4285.489,0.903720449,584.7579428,370.384197,-60.95538511,0.773826631,0.212818734,0.008271444,0.001314292,3.00E-05,-3.91E-09,-2.68E-06,-1.80E-08,0
545,435,246.2018906,269.1461238,139635,4586.442,0.916583427,586.0852523,368.5959161,-62.24352664,0.777476675,0.214558133,0.008637074,0.001318715,3.23E-05,-3.66E-09,-2.91E-06,-1.62E-08,0
537,456,254.5846051,267.2965062,146776,4634.627,0.914131211,581.8613738,389.2548907,-59.21235576,0.743278442,0.208687999,0.006343776,0.001046172,3.41E-05,3.36E-09,-1.16E-06,-5.00E-09,0
618,383,197.010878,303.7033327,137157,4992.134,0.930839938,632.9164817,348.1020564,-79.72061681,0.835166744,0.237758356,0.016211596,0.002360069,9.38E-05,-2.69E-08,-4.48E-06,2.71E-08,0
486,367,201.2243745,232.3634513,107588,3358.474,0.880135738,509.7122166,322.8676035,-68.40534012,0.773799043,0.211484021,0.008166963,0.001638692,4.56E-05,-1.17E-08,-3.14E-06,-1.19E-10,0
437,375,211.2351714,204.4950391,101594,3188.758,0.874444772,478.2935906,319.8213948,-59.82956169,0.743557758,0.203661524,0.006054713,0.001474077,3.91E-05,-9.30E-09,-2.94E-06,-2.77E-08,0
552,388,226.4382476,262.1812399,117121,3892.112,0.902843027,600.328742,311.1732712,-67.82846025,0.855175768,0.243991436,0.01978192,0.002679697,0.000142298,2.29E-09,1.99E-06,-7.18E-08,0
528,414,245.5535659,249.9038912,122018,4427.756,0.921789258,583.7038791,332.5180935,-62.44864983,0.821874113,0.231161493,0.013898597,0.002485602,0.000102642,-1.81E-08,-2.72E-06,-2.04E-07,0
518,419,244.9863481,243.9772524,118518,3943.042,0.90420753,580.3969559,325.1889202,-61.14527596,0.828298484,0.233422687,0.014857194,0.002587205,0.00011976,-7.76E-09,-1.11E-06,-2.89E-07,0
520,464,268.4032099,249.2348597,128102,5049.596,0.93686757,593.1040674,347.8032283,-56.63188051,0.810013081,0.230646447,0.012680836,0.002108427,5.80E-05,-2.00E-08,-6.12E-06,-2.15E-07,0
